x,y,z,status
-0.14193796067083428,-0.9010617898000315,-0.4352842356609304,idle
-0.14157790159582595,-0.8496846301108588,-0.4156152321283932,idle
-0.12826469098678234,-0.8929812022880181,-0.4661925684442353,idle
-0.14289490723444118,-0.9113269632744215,-0.41502571949305456,idle
-0.13308367467441654,-0.8891210348314843,-0.485891058272582,idle
-0.13967741223539862,-0.9122695735502314,-0.4506078264701155,idle
-0.1290690990827703,-0.9568430527519455,-0.313958274346309,idle
-0.12399258890183329,-0.8987332024122974,-0.42892106667924973,idle
-0.14008606349165645,-0.8905978255915482,-0.44891476781302275,idle
-0.1262230289653208,-0.9321895619824497,-0.45766742914908976,idle
-0.13205207086389045,-0.8948744827864472,-0.42034703530957346,idle
-0.1143964867302981,-0.9235699253988874,-0.31226175547851187,idle
-0.12587593358819774,-0.9222798188224414,-0.4539439766509601,idle
-0.12243837641986595,-0.9000697225599877,-0.3772784286132373,idle
-0.13111140495763215,-0.8625527736818399,-0.42612068275988546,idle
-0.13129788390775152,-0.9068669607881047,-0.4380529563794063,idle
-0.13065379930179027,-0.9062710243907687,-0.3796549150938089,idle
-0.1362671613864953,-0.9292612664704596,-0.3982180500074922,idle
-0.1303613873484608,-0.9206961779810011,-0.3720859748389969,idle
-0.12536685272251416,-0.9147126439221818,-0.43371237522182887,idle
-0.1366090335103196,-0.892951815815247,-0.44633476807059047,idle
-0.12602703831816925,-0.8833568242065496,-0.39986317415065276,idle
-0.13137456218195456,-0.8651569643203133,-0.4061285682393582,idle
-0.13590025875147532,-0.9035723788273522,-0.4344544588663533,idle
-0.12591913920631867,-0.8923091717088044,-0.4901421164620715,idle
-0.1106127575692652,-0.916765608426176,-0.4711858873944247,idle
-0.1434391300836655,-0.8957019601366191,-0.4407808922564153,idle
-0.14411110860630016,-0.9011670478623568,-0.42787815509316285,idle
-0.13346824220890358,-0.8826554039736114,-0.37778343000745296,idle
-0.13841867914796757,-0.9126696954435917,-0.4026382462728781,idle
-0.12425570357039818,-0.883349757331272,-0.40784408069155476,idle
-0.1452106003750617,-0.8962291903408269,-0.38937322776103983,idle
-0.1458182537585995,-0.8894483514532782,-0.41493228311892877,idle
-0.13256842691929754,-0.8806262924808111,-0.4107926994576243,idle
-0.13057778146625654,-0.9062031318093738,-0.38346800013465165,idle
-0.12034499293761665,-0.871881834656701,-0.4649047495100568,idle
-0.13547215124839956,-0.8702294967678137,-0.386027149571424,idle
-0.12597832281077842,-0.8977469186008288,-0.3588921757757652,idle
-0.12769427756253401,-0.8851088452080984,-0.43649667645329276,idle
-0.12440149868545057,-0.8999809472682939,-0.39261741515981485,idle
-0.13134224062676253,-0.8998814888147855,-0.47774001289578055,idle
-0.1258285002945447,-0.9228857902118293,-0.35324164701808447,idle
-0.13796397680206293,-0.9001303371050703,-0.41119270899792576,idle
-0.14403779916944384,-0.8988695548495775,-0.46434118987945994,idle
-0.13301945913917537,-0.8877684796521599,-0.37026097505977634,idle
-0.13509982351817587,-0.8806916766894529,-0.4170850027611827,idle
-0.140783816695502,-0.8793907375893245,-0.41931396768074614,idle
-0.1369658009586813,-0.8726613212127502,-0.45257061751156563,idle
-0.13622824912110917,-0.8841078007923421,-0.4432642231245605,idle
-0.13188813977269997,-0.8932485389573487,-0.3994024994597291,idle
-0.12943330493134994,-0.893608066320222,-0.4825213335426244,idle
-0.14314646580510548,-0.8883917193741393,-0.36319775882392663,idle
-0.14330280074565363,-0.8823983071087945,-0.3927112037201556,idle
-0.13173109686797957,-0.9256798643809769,-0.42050035551404946,idle
-0.14072070544493223,-0.8684446188902414,-0.4325391945727269,idle
-0.13421669371607597,-0.8761312360705297,-0.40131320322206365,idle
-0.1486359500810985,-0.8910306774520932,-0.4055117604563397,idle
-0.1406065514765601,-0.9124897333424692,-0.4184390753715735,idle
-0.12538474699623775,-0.937448600900718,-0.39290075230089117,idle
-0.13413983585233383,-0.887406271203004,-0.5074487467243531,idle
-0.12205940475528856,-0.9297151673570516,-0.45105433544339013,idle
-0.12879355256256755,-0.8915473933810748,-0.4630964654230505,idle
-0.13421985156291494,-0.8861207568285475,-0.4227892265701865,idle
-0.1250380823890524,-0.8787422766651635,-0.4263309455779361,idle
-0.13290690608765907,-0.8917140660609394,-0.36839342612197984,idle
-0.14494094082569423,-0.8892895185410092,-0.38026240050968946,idle
-0.12225145868517717,-0.8656886565722018,-0.36284912404477576,idle
-0.13583640008660744,-0.8940584723523203,-0.43834193544226624,idle
-0.11562643980463447,-0.9086608640467178,-0.42459722751189966,idle
-0.1312594850418675,-0.9186250325763219,-0.4339217817382005,idle
-0.13498168404955183,-0.8939433551353885,-0.46715811260075973,idle
-0.1328708113919641,-0.8822454792206634,-0.39949243607856544,idle
-0.11494825064077148,-0.9129451605474094,-0.3730311199596237,idle
-0.13711719372717768,-0.9052177172796197,-0.43117741938229753,idle
-0.14602605207968758,-0.8900902879182275,-0.45068753337597484,idle
-0.13107036264964808,-0.9291309943926394,-0.46848151512325714,idle
-0.14632459491452685,-0.8967472126620003,-0.39526499275935534,idle
-0.11788546675156343,-0.9044154602330907,-0.38136798313347375,idle
-0.1271987097904131,-0.9278113205434713,-0.4073593124223244,idle
-0.142126948809623,-0.8782366562161865,-0.4617960788377875,idle
-0.14518486322314275,-0.8747691637220681,-0.39174818911699977,idle
-0.13596643326593,-0.8963427397264666,-0.40338726166915734,idle
-0.14526601767540728,-0.918077197745515,-0.41982697829492455,idle
-0.12058464437018698,-0.8774973790883186,-0.44767987327009706,idle
-0.11501369304457378,-0.853533238070861,-0.3966930971050877,idle
-0.148811097739039,-0.8908605311456382,-0.3984438052185027,idle
-0.1377917320348888,-0.8952087493545194,-0.4643730009028382,idle
-0.14413371350064913,-0.8813490214241378,-0.41259195097970724,idle
-0.1272795729351055,-0.9210958639151908,-0.42326447461396977,idle
-0.126669479898061,-0.8978906157226747,-0.43461457663848435,idle
-0.13327668299152898,-0.8589735362107058,-0.47714211596383566,idle
-0.13717345215341456,-0.9022457411392579,-0.4273980542873056,idle
-0.1470986966435316,-0.9057633583879469,-0.42768910010793515,idle
-0.13593677852244657,-0.8834396853824814,-0.38393142158485594,idle
-0.1280332390276367,-0.8817653768392983,-0.37804328835661816,idle
-0.11297533193706488,-0.8738921735597607,-0.34611127646972256,idle
-0.13184265245127882,-0.8809856486854187,-0.4025570629817348,idle
-0.13555718871886638,-0.9243284807715444,-0.4212219297589403,idle
-0.13401099578654457,-0.9041345785431015,-0.39568895559658585,idle
-0.1409695342459575,-0.9102518704551226,-0.38306377541881326,idle
-0.1086674148754644,-0.8882678146945766,-0.474772519786624,idle
-0.14855658243805037,-0.8955919034794387,-0.47698773649903287,idle
-0.13366625392202144,-0.9050840093988322,-0.40653650832586696,idle
-0.12199018094012823,-0.9225872840033646,-0.40459813171326203,idle
-0.13610182523608755,-0.8662733656127276,-0.42456797761409154,idle
-0.13140581015060276,-0.8912710025724848,-0.40469848809014275,idle
-0.12303982544829856,-0.887136159716325,-0.43496060930710445,idle
-0.13583857152696818,-0.9051390869283265,-0.36861452309170606,idle
-0.13542123561925937,-0.9576089891952382,-0.47734388437097824,idle
-0.132046599978891,-0.8952828287741764,-0.4295646565133487,idle
-0.13330990811461707,-0.8816484592201039,-0.4079557525904538,idle
-0.13501920181671412,-0.9130236137852156,-0.4061940372036067,idle
-0.1329258769299234,-0.8915892322904506,-0.4353481085897632,idle
-0.14112272744148507,-0.8926162266391942,-0.415752545692988,idle
-0.13366665626469085,-0.912641445568609,-0.4418254693554157,idle
-0.14299322684722188,-0.9171599150586129,-0.427227168179376,idle
-0.14389404159136213,-0.9067996961389863,-0.4417081769624925,idle
-0.12808997982321835,-0.9165983886922193,-0.3678707936241495,idle
-0.1465989272282489,-0.8963979954275283,-0.44994101356404587,idle
-0.1505303813832144,-0.8952958205332168,-0.4923192899920655,idle
-0.12701862460998176,-0.8976988891753073,-0.42344665616399146,idle
-0.13399451701158416,-0.889137445431877,-0.4325598465520122,idle
-0.12554801091482684,-0.8890154662310568,-0.39341917399555254,idle
-0.13908379531915804,-0.8756836229874252,-0.41039762302586713,idle
-0.1405432788950193,-0.8792130010002521,-0.4688146413775491,idle
-0.1278769241860027,-0.8888719461905255,-0.3837749984515164,idle
-0.12796278554043986,-0.9040469913446092,-0.3899751527163966,idle
-0.13909704717038862,-0.8894376335414838,-0.40118092711707687,idle
-0.12913538658515483,-0.8906806242202603,-0.4176432755803584,idle
-0.14295770679630712,-0.8992053096581539,-0.4189008669528646,idle
-0.13501431067271513,-0.8669591473088243,-0.4193457272127617,idle
-0.13345492108985718,-0.8864841631948189,-0.4632830121948062,idle
-0.13113308733666434,-0.9025320006269356,-0.4178660920160787,idle
-0.1204159047847929,-0.8730356141035753,-0.3998428617470499,idle
-0.1402721587265509,-0.9066970928504283,-0.4722658312667043,idle
-0.12573643270603693,-0.8722042249501915,-0.3852917164216807,idle
-0.14470341533713998,-0.9175663784048266,-0.4285277749152744,idle
-0.12569422927305854,-0.9136084229520656,-0.3994624745295977,idle
-0.1168387516077625,-0.9039169834734521,-0.4036284503968709,idle
-0.14120571981746408,-0.8788032601571193,-0.45489310196569843,idle
-0.1459224424269904,-0.8705742670810189,-0.36985260212037124,idle
-0.12730813517832854,-0.9128917141332985,-0.429032851892969,idle
-0.13047014831046785,-0.8945561762818965,-0.3775207284096486,idle
-0.13552918017644014,-0.897345114385855,-0.36842714821697303,idle
-0.12226203352872969,-0.902288890538941,-0.4694510848548726,idle
-0.14224040854973014,-0.8809355239698792,-0.43996040232012756,idle
-0.13023266690564414,-0.8892162896041892,-0.3522460290259573,idle
-0.1409618070358682,-0.8944912769317787,-0.36303606901941965,idle
-0.13533495106469637,-0.8314137657338602,-0.44801295115587225,idle
-0.1327623234504764,-0.8903269551124711,-0.48051036900791727,idle
-0.12616037426987656,-0.8788882365323252,-0.4356991745749101,idle
-0.13637762086531308,-0.9031588294762908,-0.4465550737132492,idle
-0.13344168205238233,-0.9164805095329899,-0.38003736347743233,idle
-0.14954661123718183,-0.9239136044725601,-0.4037669105799606,idle
-0.1181912604384405,-0.8933584925434753,-0.4722943664325872,idle
-0.13009683291486734,-0.8935587747727655,-0.3699074460335063,idle
-0.1185350386359576,-0.9064262452063451,-0.41621883011214994,idle
-0.13799954796086797,-0.9142793365370321,-0.4064911062423096,idle
-0.1390980475762837,-0.9193489226504425,-0.41904039108352636,idle
-0.12289659237058036,-0.9085923829184546,-0.4312620671347247,idle
-0.1305129606008989,-0.9325849998260558,-0.37746863577835804,idle
-0.1314446654382967,-0.885771913336032,-0.41380620840029264,idle
-0.12912388809735353,-0.9113272014723088,-0.35668253581332127,idle
-0.1251842698766541,-0.9015776043251658,-0.466585360660317,idle
-0.1337851744519463,-0.8820113560688796,-0.4146555042110561,idle
-0.12152800759960333,-0.8884105799809305,-0.45381560234391577,idle
-0.1297706572451799,-0.8966184253513515,-0.47040865620095984,idle
-0.13425158287931102,-0.8991465787119618,-0.4007927552910771,idle
-0.13433883211823838,-0.9043468695666546,-0.42572760260190484,idle
-0.1419098700931941,-0.8842811101371234,-0.405007159819367,idle
-0.12107795351886566,-0.8706162839690751,-0.3953519458885197,idle
-0.13097193499149173,-0.9183958530871105,-0.45045087881930246,idle
-0.11762445616099526,-0.9209866845532866,-0.39444211628539816,idle
-0.12436345105560613,-0.9422047806378783,-0.4224659515191501,idle
-0.13655535621590023,-0.8728448155395109,-0.403492059314895,idle
-0.14086828647327881,-0.8965533212656284,-0.43182175737951156,idle
-0.13673819980123392,-0.8954208192797515,-0.500837307195924,idle
-0.14843027006842388,-0.865154312744654,-0.4212819886133548,idle
-0.13193710300776051,-0.9329447280677512,-0.3795335817884866,idle
-0.12792613487054316,-0.9060249807233601,-0.40403839864805935,idle
-0.12263504234915185,-0.9127180500804022,-0.3678056907495382,idle
-0.12639223881140813,-0.9198909374667721,-0.387332910449785,idle
-0.12644935767102478,-0.900885612528228,-0.42890306694630503,idle
-0.1237128772930614,-0.8861127143379505,-0.4375592687171013,idle
-0.13838672576980005,-0.8803138811404667,-0.4251878902930039,idle
-0.13110957599707831,-0.9461024322542493,-0.3740218747149775,idle
-0.12935322036810173,-0.8835379633299582,-0.3490824045498909,idle
-0.1356518735155102,-0.8764060109656634,-0.4290511740495143,idle
-0.13804163078606757,-0.8816349797946662,-0.4221549748188046,idle
-0.13265809814689858,-0.8969710659840051,-0.4230192524354417,idle
-0.12323828456966746,-0.8942075618004066,-0.4279979386086355,idle
-0.13888674897256525,-0.9128632701401023,-0.3491740367145529,idle
-0.1426680620477281,-0.8952395920079261,-0.4844453370688156,idle
-0.13331087128682376,-0.9161532868867266,-0.4409765745333176,idle
-0.1347751805151342,-0.897241744944782,-0.4535379682451838,idle
-0.1324224858432174,-0.9116385119043153,-0.4278852364946859,idle
-0.1418715673593325,-0.8816252243476269,-0.42402658576204455,idle
-0.1316200470119287,-0.8946987485841146,-0.38098587586080285,idle
-0.13249382122314388,-0.9138658192892045,-0.36787539284906706,idle
-0.13784476814529797,-0.9012990273287312,-0.47162241451075937,idle
-0.12116418200333003,-0.8790931456042137,-0.4620248444330316,idle
-0.1384986680995649,-0.9106726521327655,-0.37399747428389973,idle
-0.12837096016131075,-0.8832380878666007,-0.4211797411862813,idle
-0.12382752046092765,-0.8876630731336231,-0.36165014405504947,idle
-0.12438382122251813,-0.8939734020877528,-0.39795623737208535,idle
-0.13834153240592392,-0.89751363097393,-0.36233853018242024,idle
-0.13534170544566906,-0.9004013875355091,-0.41908029723611673,idle
-0.12819356139177782,-0.8815859841594222,-0.47818767963112485,idle
-0.13330913822760937,-0.9003654216872929,-0.45870187594408746,idle
-0.132356977385077,-0.9099591205368499,-0.46638637828701907,idle
-0.12757237345076233,-0.8963627344899292,-0.4127011141868851,idle
-0.14536956494889344,-0.934529313934483,-0.3958709099696141,idle
-0.14054513615740968,-0.8859582528415585,-0.4311554511439562,idle
-0.1433625486690216,-0.8862165320084334,-0.41171226569871716,idle
-0.12679360664123,-0.9153776488662942,-0.37526168202530746,idle
-0.13717077165489375,-0.90797034749394,-0.439012187996942,idle
-0.14567387967939163,-0.8687442468462632,-0.4278707115700374,idle
-0.1430142470728867,-0.9213243490017737,-0.3914445855763751,idle
-0.125571785102468,-0.8934485016917089,-0.4422805519614865,idle
-0.1464764316551311,-0.9077778885631749,-0.493663511410582,idle
-0.13593614040096788,-0.8895322853614506,-0.43907223578933846,idle
-0.13020234888974408,-0.8905062439671085,-0.4612823046564268,idle
-0.12670479020723474,-0.8922311363265253,-0.4023557331409475,idle
-0.1284376625500114,-0.8803365517986234,-0.4959597773660307,idle
-0.12980879076207852,-0.908776780813714,-0.4436849986720191,idle
-0.1467265486193122,-0.9245959976972365,-0.42707941727584003,idle
-0.12893534569946508,-0.8775641738876508,-0.40956350691412047,idle
-0.1314195442658564,-0.8872325197150976,-0.39811215253790366,idle
-0.1420697946348699,-0.8727027871403625,-0.3978568082665068,idle
-0.1297010280226393,-0.9229489003109888,-0.45862015996892047,idle
-0.13662306275139516,-0.8706103023142431,-0.38764347268380034,idle
-0.1219649322860672,-0.8646606247649081,-0.31919299074567,idle
-0.12704243961827827,-0.8830813206517197,-0.4523112235577409,idle
-0.13622693472886566,-0.881436334004785,-0.49156750642682984,idle
-0.14528590446187395,-0.9023738015951386,-0.416595688803167,idle
-0.13405771841462066,-0.898339523309641,-0.45159799533081296,idle
-0.12132787719957715,-0.9362933925778372,-0.4171473748092378,idle
-0.1297408371151763,-0.9079810525926759,-0.48554567797181114,idle
-0.14277120398948406,-0.9125641834479534,-0.3813787041555382,idle
-0.13679088374819967,-0.880926646478592,-0.4070053554100018,idle
-0.12790268697508952,-0.8760051294098482,-0.4061757680979082,idle
-0.13344194102897153,-0.9141897404999735,-0.46557398172498604,idle
-0.1346523052658043,-0.8983857409877234,-0.39342680659596996,idle
-0.13073729035762163,-0.8866159299118035,-0.3835483185725086,idle
-0.1210901511412573,-0.8676606732211387,-0.43638090644777633,idle
-0.1368937060486573,-0.905533936172769,-0.4545444650651955,idle
-0.12265356312909163,-0.9144242607329873,-0.4179876062482247,idle
-0.1298712888021962,-0.9046254407484894,-0.38030661689651185,idle
-0.13720354226566064,-0.8859912203231338,-0.4748262331971344,idle
-0.12042337574689188,-0.9209040274975822,-0.42226676266131796,idle
-0.12791043744690533,-0.9102634215157196,-0.4677749955988315,idle
-0.13508029748414382,-0.9317069818824908,-0.41311994301771715,idle
-0.12958724041055739,-0.8950010727570412,-0.3663040062931992,idle
-0.12989147682218968,-0.9090122695561882,-0.4019008488418611,idle
-0.13340003434977776,-0.8825645762370838,-0.4217782158158381,idle
-0.12393888723061751,-0.9323687522710451,-0.4373878806312172,idle
-0.14009795242939066,-0.9252453886252732,-0.38169564339707496,idle
-0.1340257762556327,-0.9019202268933304,-0.4327721298918656,idle
-0.12665250389078095,-0.9190648677413921,-0.3718119736393528,idle
-0.12668200531991944,-0.8663957859443704,-0.39292023103670687,idle
-0.13124428941776367,-0.8679235701269489,-0.39745091040536085,idle
-0.1347749661324588,-0.9369030423560996,-0.42911008852383276,idle
-0.1380814476031637,-0.9282285282504656,-0.46775945606169317,idle
-0.1426085193033183,-0.8818602937275515,-0.3856982283392719,idle
-0.14189589150337276,-0.8742205226506755,-0.43074893170822687,idle
-0.12537901444742838,-0.8922992048494619,-0.45395924162115764,idle
-0.14753893482463226,-0.8752088859816871,-0.4458266934032515,idle
-0.13797947785357367,-0.9071064005574424,-0.3930481391037886,idle
-0.1193677903632091,-0.896035231017027,-0.418750117169942,idle
-0.12952785796437238,-0.897139174061562,-0.43850520934469017,idle
-0.13763334878224245,-0.9064024524137491,-0.38577869156033245,idle
-0.13931083565247637,-0.8499713182398388,-0.4331591448212903,idle
-0.14896334345238718,-0.8861305041525116,-0.414908605408379,idle
-0.13577125762351297,-0.9311452047928855,-0.3881070050657611,idle
-0.11832371025791777,-0.914034900901618,-0.43878848682968147,idle
-0.1231808279898142,-0.9042962187630293,-0.464287214857274,idle
-0.1622851736254428,-0.9223788713195492,-0.3968175697108388,idle
-0.13227187540283467,-0.9308456343794869,-0.41948174255331794,idle
-0.12664690540285561,-0.886917499600021,-0.3975142435546043,idle
-0.12497166465607094,-0.9114237716874871,-0.41595101584339894,idle
-0.1241884511814962,-0.8867626908201991,-0.34914647892800943,idle
-0.1386794303499919,-0.9015877557216887,-0.4070111516619181,idle
-0.13402030148227573,-0.888680394031924,-0.4444905927477604,idle
-0.14456887479419234,-0.932470256821699,-0.42945176954669456,idle
-0.1270512906478437,-0.8722612967861334,-0.42119533131215414,idle
-0.13132184432971558,-0.8782445810027344,-0.3972038727456459,idle
-0.13593353335537883,-0.9149636353744658,-0.3656707482012495,idle
-0.1340935309571722,-0.8811386803150134,-0.40611229512066177,idle
-0.12241289183410843,-0.9194939238368445,-0.4451700581767165,idle
-0.13660540949123515,-0.9077865310855254,-0.4210460335592734,idle
-0.13079578909210154,-0.8713829199706545,-0.3773472122691642,idle
-0.12834953354616355,-0.885061759187416,-0.4049281961897054,idle
-0.12720977539362985,-0.8932954278205926,-0.4451635724627478,idle
-0.1432978661360482,-0.8796679149200112,-0.3544722097732833,idle
-0.12861966685273268,-0.9119945708602573,-0.4418802996232621,idle
-0.12201246128673186,-0.9111685926258988,-0.3869545202289647,idle
-0.1287636181316513,-0.9053027628354838,-0.454158361254741,idle
-0.13607879437526987,-0.9199445135422805,-0.3848447318356677,idle
-0.16029844673739668,-0.9299154932821238,-0.425491029047145,idle
-0.13875922500567922,-0.8833429664712201,-0.44357127903376875,idle
-0.1505677331677487,-0.8779991924928978,-0.4423984056489369,idle
-0.14104536408861132,-0.8600154115228577,-0.4131221029250289,idle
-0.12537376979976317,-0.8945229734895314,-0.3909027108747486,idle
-0.12245420023492373,-0.9123723247136443,-0.4041535637817043,idle
-0.13495321273769248,-0.9046798290698336,-0.3991883631974758,idle
-0.15623301326831424,-0.888280725903047,-0.42218284460318234,idle
-0.12500559173922624,-0.9257163366852744,-0.39820896084295454,idle
-0.14899454247133537,-0.8862109038595549,-0.4321189214017266,idle
-0.12259683512006295,-0.916781852007528,-0.3721476772475846,idle
-0.13668655285702516,-0.9338299232021864,-0.43748174623525826,idle
-0.12786044012748496,-0.9165374622002365,-0.3988783302893899,idle
-0.13529139587243844,-0.913374737090438,-0.3640846948875721,idle
-0.1447339107036121,-0.892551457782756,-0.3975243259063879,idle
-0.12486102116319027,-0.8919908261271478,-0.35066489168532455,idle
-0.12930924432154042,-0.8936894959444575,-0.3778550064521506,idle
-0.12952064518807474,-0.9227574283734437,-0.40982578706673106,idle
-0.12641518263759705,-0.9285475892528742,-0.4661789547347416,idle
-0.12401512925398214,-0.9061217662842327,-0.3938815834773874,idle
-0.12253876742174485,-0.8955761757384623,-0.3852872296571699,idle
-0.13573183669378688,-0.843805102086741,-0.4531301348509592,idle
-0.12609127767331035,-0.9054350404047269,-0.4131251137303999,idle
-0.13844156648185119,-0.8883399829035076,-0.4997403995125252,idle
-0.12791257564016367,-0.9008555322599675,-0.35429990253550975,idle
-0.1435265418079398,-0.9238250553797502,-0.4331586656519594,idle
-0.13721255138957142,-0.8853448080971696,-0.4125641881166106,idle
-0.13383124246423678,-0.8614744504991008,-0.33620059402651425,idle
-0.13115085125802903,-0.8956127798343705,-0.3953248351517508,idle
-0.1292021165709158,-0.9395339502860932,-0.44031966045167187,idle
-0.13094268316571575,-0.9243072954378979,-0.42431092969468426,idle
-0.14504001374748415,-0.8829458933167967,-0.45958375013997144,idle
-0.13784217680846397,-0.8640573242238074,-0.4296473692717545,idle
-0.1351577721818436,-0.9185154312643724,-0.4563241611870087,idle
-0.14238846134750888,-0.9256755398736407,-0.378426683218436,idle
-0.1287829189463918,-0.9045541182999318,-0.43149677685764587,idle
-0.11201030400891811,-0.8890076276923389,-0.41785872804379975,idle
-0.12646205549608552,-0.8973700287052394,-0.3567919884373548,idle
-0.13163894668811832,-0.9215428361382372,-0.44626928817228495,idle
-0.11860608159729592,-0.898135473077399,-0.4229388549421058,idle
-0.13326993474239168,-0.8844880682762698,-0.3739739372270103,idle
-0.15064961021721407,-0.9010880150893408,-0.44430133384158493,idle
-0.11890361306276023,-0.9149077141427228,-0.40852633584424064,idle
-0.1287441186490798,-0.9095182151527648,-0.4384563217481574,idle
-0.13073164740950813,-0.9021437575915838,-0.44778903306242507,idle
-0.13993092379562,-0.8887700504677349,-0.3737091264114397,idle
-0.1323759794941684,-0.9069659270350096,-0.37751308286129526,idle
-0.11012395383946774,-0.9144091931944719,-0.4391133649280851,idle
-0.13608602349910756,-0.8982133669620295,-0.38411266718835313,idle
-0.1370414097738605,-0.898794342170384,-0.3972454309975067,idle
-0.12469640081562808,-0.9044152296607227,-0.405614597364852,idle
-0.13832681238627711,-0.8884084895581218,-0.4120677774903139,idle
-0.13319863096456452,-0.8963180834745154,-0.4099989772003361,idle
-0.1439477354765265,-0.8939335134717318,-0.4345144092847364,idle
-0.13777903163108376,-0.9160537497945095,-0.39203206042960126,idle
-0.14109419679880109,-0.8976570360284796,-0.3888556913280859,idle
-0.14273030600162623,-0.8893343572416021,-0.4158290488329976,idle
-0.13439135500695606,-0.8995789002758302,-0.3859879193437261,idle
-0.1354737461579012,-0.8793917694448633,-0.43815470988359495,idle
-0.1297067311911952,-0.9006383209569092,-0.3658441884167796,idle
-0.1326998701393473,-0.9070538828938335,-0.41769989051355616,idle
-0.1175182768609555,-0.8905944274499942,-0.3507786383862709,idle
-0.14446751925170415,-0.9149687334252975,-0.3576658596558716,idle
-0.13805837567932852,-0.9073119676405957,-0.4039774447582538,idle
-0.14452012883078966,-0.9206355633224776,-0.40145866189832574,idle
-0.13738577840434232,-0.8897399912005157,-0.41501436325435254,idle
-0.14487820841700705,-0.8813509407165863,-0.4285897950043015,idle
-0.132898039370864,-0.8986206781169674,-0.41683109589238193,idle
-0.14103359488311656,-0.8819467088796603,-0.4341705181409476,idle
-0.13266210201661374,-0.8836129140497112,-0.4564524467473986,idle
-0.13501594273641793,-0.906984692029764,-0.4140374410670054,idle
-0.12526878295335733,-0.889017191743471,-0.42256210767153,idle
-0.13243570196755947,-0.914752722418587,-0.3901233829423442,idle
-0.13717189241859404,-0.9011627238607608,-0.45522477029844816,idle
-0.14014743928738801,-0.9134369837610795,-0.4172094239477339,idle
-0.13199656907310905,-0.9116119706873298,-0.43581634370144967,idle
-0.12394302043226132,-0.9358987172455133,-0.41144800478601123,idle
-0.12486202559655629,-0.8808277292587715,-0.48770220102927864,idle
-0.1372363279619746,-0.9556433807563687,-0.4170842851828991,idle
-0.12710711101502495,-0.907907412910712,-0.3584330106140192,idle
-0.13674579635998327,-0.9169982923877332,-0.3377860625226302,idle
-0.1322370195122751,-0.8886682067480076,-0.3785026217968421,idle
-0.14924833458550663,-0.8936849873869439,-0.3791468611657001,idle
-0.1269977662099032,-0.9078478324036008,-0.4171924760700937,idle
-0.1418319177777394,-0.9106526466485861,-0.4253927564102262,idle
-0.13694550807231579,-0.8807113611015902,-0.40472121955318296,idle
-0.14248649421824933,-0.9000773035747784,-0.3742067948906532,idle
-0.1343374127544155,-0.9166450123634725,-0.3826321497135642,idle
-0.14738664356610315,-0.9019258288560298,-0.5043680641285124,idle
-0.137351674984942,-0.9322871722436297,-0.4360941455369083,idle
-0.12816503683200062,-0.8965051679551077,-0.4387741414569596,idle
-0.12644881228907223,-0.8739740241374291,-0.4068544703683599,idle
-0.13308066812493075,-0.8952031307696421,-0.45974960029468426,idle
-0.13338292440418845,-0.8862403917086347,-0.43845752284564316,idle
-0.13008457717985844,-0.9019418989561013,-0.39898412180963616,idle
-0.14443186908744085,-0.8986323994060772,-0.41631149855682065,idle
-0.13694631841989607,-0.938208968235347,-0.4723300869121842,idle
-0.14146355211365028,-0.885106976450069,-0.44282420376657616,idle
-0.1368295021398621,-0.8775861650317406,-0.4016840429894268,idle
-0.1493508114983585,-0.9017806197793631,-0.4232864769640751,idle
-0.130666083406816,-0.8991760009846698,-0.36411963761996374,idle
-0.14646131296976883,-0.864672918505996,-0.4057394236872861,idle
-0.14119385735492732,-0.8996096983154847,-0.4327794100821083,idle
-0.11443418159503395,-0.9211939172308228,-0.41810195151444984,idle
-0.14580080072177312,-0.869477950493094,-0.4273587915996917,idle
-0.136233582474887,-0.8950519540661109,-0.4636001458908281,idle
-0.127487172596558,-0.8715645136926,-0.4247255441923378,idle
-0.10815174304975858,-0.9164372845783658,-0.455796473248878,idle
-0.1399031031962326,-0.8794905529560542,-0.45286917064085797,idle
-0.11427372187324265,-0.8825843919136538,-0.41725396459196024,idle
-0.1242282295802372,-0.9305912317019607,-0.4118201898881933,idle
-0.14415713784883522,-0.8552775773673226,-0.42290588803668444,idle
-0.11287976852986101,-0.868947561287885,-0.4466033136189499,idle
-0.1190432495423615,-0.8998373360947645,-0.4223039401410344,idle
-0.13813487885218023,-0.8939928707638337,-0.45173382446209803,idle
-0.12223670568468781,-0.9104246002959385,-0.4070768150411952,idle
-0.13968629932275184,-0.8634573449345591,-0.42831664646992496,idle
-0.14403184828506538,-0.8938328661500123,-0.40503741769033663,idle
-0.1364020902793926,-0.9242866086872541,-0.3867972021633893,idle
-0.12778160492541613,-0.865858730270703,-0.37458348514080225,idle
-0.14350953294371613,-0.9443677694614416,-0.3998665150550161,idle
-0.13226064307254887,-0.9010582843010391,-0.4055172982246227,idle
-0.1471107045380867,-0.8646411289132895,-0.3928533455534335,idle
-0.1429180253640856,-0.87801446161917,-0.388079639724099,idle
-0.15009987289474658,-0.9151964378092728,-0.3820355679454029,idle
-0.13893655973976665,-0.9060609021033614,-0.4444277666735586,idle
-0.12481443044682405,-0.8902941042842627,-0.4465911247769666,idle
-0.14330565800038922,-0.8736647265977497,-0.45732460654401647,idle
